"","locus_tag","pathway_id","pathway_name"
"1225","PA14_15310","path:pau01110","Biosynthesis of secondary metabolites"
"1226","PA14_15310","path:pau01232","Nucleotide metabolism"
"1227","PA14_15340","path:pau00230","Purine metabolism"
"1228","PA14_15340","path:pau01100","Metabolic pathways"
"1229","PA14_15340","path:pau01232","Nucleotide metabolism"
"1230","PA14_15520","path:pau02024","Quorum sensing"
"1231","PA14_15540","path:pau02024","Quorum sensing"
"1232","PA14_15740","path:pau00230","Purine metabolism"
"1233","PA14_15740","path:pau01100","Metabolic pathways"
"1234","PA14_15740","path:pau01110","Biosynthesis of secondary metabolites"
"1235","PA14_15780","path:pau00520","Amino sugar and nucleotide sugar metabolism"
"1236","PA14_15780","path:pau02060","Phosphotransferase system (PTS)"
"1237","PA14_15790","path:pau02060","Phosphotransferase system (PTS)"
"1238","PA14_15810","path:pau00250","Alanine, aspartate and glutamate metabolism"
"1239","PA14_15810","path:pau00520","Amino sugar and nucleotide sugar metabolism"
"1240","PA14_15810","path:pau01100","Metabolic pathways"
"1241","PA14_15810","path:pau01250","Biosynthesis of nucleotide sugars"
"1242","PA14_15820","path:pau00520","Amino sugar and nucleotide sugar metabolism"
"1243","PA14_15820","path:pau01100","Metabolic pathways"
"1244","PA14_15890","path:pau00230","Purine metabolism"
"1245","PA14_15890","path:pau01100","Metabolic pathways"
"1246","PA14_15890","path:pau01110","Biosynthesis of secondary metabolites"
"1247","PA14_15960","path:pau02024","Quorum sensing"
"1248","PA14_15960","path:pau03060","Protein export"
"1249","PA14_15960","path:pau03070","Bacterial secretion system"
"1250","PA14_15970","path:pau03010","Ribosome"
"1251","PA14_16000","path:pau03010","Ribosome"
"1252","PA14_16070","path:pau00260","Glycine, serine and threonine metabolism"
"1253","PA14_16070","path:pau00270","Cysteine and methionine metabolism"
"1254","PA14_16070","path:pau00300","Lysine biosynthesis"
"1255","PA14_16070","path:pau01100","Metabolic pathways"
"1256","PA14_16070","path:pau01110","Biosynthesis of secondary metabolites"
"1257","PA14_16070","path:pau01120","Microbial metabolism in diverse environments"
"1258","PA14_16070","path:pau01230","Biosynthesis of amino acids"
"1259","PA14_16090","path:pau00260","Glycine, serine and threonine metabolism"
"1260","PA14_16090","path:pau00750","Vitamin B6 metabolism"
"1261","PA14_16090","path:pau01100","Metabolic pathways"
"1262","PA14_16090","path:pau01110","Biosynthesis of secondary metabolites"
"1263","PA14_16090","path:pau01120","Microbial metabolism in diverse environments"
"1264","PA14_16090","path:pau01230","Biosynthesis of amino acids"
"1265","PA14_16220","path:pau03410","Base excision repair"
"1266","PA14_16220","path:pau03430","Mismatch repair"
"1267","PA14_16220","path:pau03440","Homologous recombination"
"1268","PA14_16250","path:pau01503","Cationic antimicrobial peptide (CAMP) resistance"
"1269","PA14_16250","path:pau02024","Quorum sensing"
"1270","PA14_16280","path:pau01501","beta-Lactam resistance"
"1271","PA14_16300","path:pau01501","beta-Lactam resistance"
"1272","PA14_16350","path:pau02020","Two-component system"
"1273","PA14_16360","path:pau00330","Arginine and proline metabolism"
"1274","PA14_16360","path:pau00410","beta-Alanine metabolism"
"1275","PA14_16360","path:pau01100","Metabolic pathways"
"1276","PA14_16430","path:pau02020","Two-component system"
"1277","PA14_16430","path:pau02025","Biofilm formation - Pseudomonas aeruginosa"
"1278","PA14_16440","path:pau02020","Two-component system"
"1279","PA14_16440","path:pau02025","Biofilm formation - Pseudomonas aeruginosa"
"1280","PA14_16450","path:pau02020","Two-component system"
"1281","PA14_16460","path:pau02020","Two-component system"
"1282","PA14_16460","path:pau02025","Biofilm formation - Pseudomonas aeruginosa"
"1283","PA14_16470","path:pau02020","Two-component system"
"1284","PA14_16470","path:pau02025","Biofilm formation - Pseudomonas aeruginosa"
"1285","PA14_16480","path:pau02020","Two-component system"
"1286","PA14_16480","path:pau02025","Biofilm formation - Pseudomonas aeruginosa"
"1287","PA14_16500","path:pau02020","Two-component system"
"1288","PA14_16500","path:pau02025","Biofilm formation - Pseudomonas aeruginosa"
"1289","PA14_16530","path:pau00970","Aminoacyl-tRNA biosynthesis"
"1290","PA14_16690","path:pau00620","Pyruvate metabolism"
"1291","PA14_16690","path:pau00680","Methane metabolism"
"1292","PA14_16690","path:pau00710","Carbon fixation by Calvin cycle"
"1293","PA14_16690","path:pau00720","Other carbon fixation pathways"
"1294","PA14_16690","path:pau01100","Metabolic pathways"
"1295","PA14_16690","path:pau01120","Microbial metabolism in diverse environments"
"1296","PA14_16690","path:pau01200","Carbon metabolism"
"1297","PA14_16700","path:pau00230","Purine metabolism"
"1298","PA14_16700","path:pau00730","Thiamine metabolism"
"1299","PA14_16700","path:pau01100","Metabolic pathways"
"1300","PA14_16700","path:pau01110","Biosynthesis of secondary metabolites"
"1301","PA14_16700","path:pau01232","Nucleotide metabolism"
"1302","PA14_16700","path:pau01240","Biosynthesis of cofactors"
"1303","PA14_16860","path:pau00561","Glycerolipid metabolism"
"1304","PA14_16860","path:pau00564","Glycerophospholipid metabolism"
"1305","PA14_16860","path:pau01100","Metabolic pathways"
"1306","PA14_16860","path:pau01110","Biosynthesis of secondary metabolites"
"1307","PA14_16950","path:pau00300","Lysine biosynthesis"
"1308","PA14_16950","path:pau01100","Metabolic pathways"
"1309","PA14_16950","path:pau01120","Microbial metabolism in diverse environments"
"1310","PA14_16950","path:pau01230","Biosynthesis of amino acids"
"1311","PA14_17030","path:pau00300","Lysine biosynthesis"
"1312","PA14_17030","path:pau01100","Metabolic pathways"
"1313","PA14_17030","path:pau01120","Microbial metabolism in diverse environments"
"1314","PA14_17030","path:pau01230","Biosynthesis of amino acids"
"1315","PA14_17040","path:pau02020","Two-component system"
"1316","PA14_17060","path:pau03010","Ribosome"
"1317","PA14_17080","path:pau00240","Pyrimidine metabolism"
"1318","PA14_17080","path:pau01100","Metabolic pathways"
"1319","PA14_17080","path:pau01232","Nucleotide metabolism"
"1320","PA14_17080","path:pau01240","Biosynthesis of cofactors"
"1321","PA14_17110","path:pau00550","Peptidoglycan biosynthesis"
"1322","PA14_17110","path:pau00900","Terpenoid backbone biosynthesis"
"1323","PA14_17110","path:pau01110","Biosynthesis of secondary metabolites"
"1324","PA14_17120","path:pau00564","Glycerophospholipid metabolism"
"1325","PA14_17120","path:pau01100","Metabolic pathways"
"1326","PA14_17120","path:pau01110","Biosynthesis of secondary metabolites"
"1327","PA14_17130","path:pau00900","Terpenoid backbone biosynthesis"
"1328","PA14_17130","path:pau01100","Metabolic pathways"
"1329","PA14_17130","path:pau01110","Biosynthesis of secondary metabolites"
"1330","PA14_17180","path:pau00540","Lipopolysaccharide biosynthesis"
"1331","PA14_17180","path:pau01100","Metabolic pathways"
"1332","PA14_17190","path:pau00061","Fatty acid biosynthesis"
"1333","PA14_17190","path:pau00780","Biotin metabolism"
"1334","PA14_17190","path:pau01100","Metabolic pathways"
"1335","PA14_17190","path:pau01212","Fatty acid metabolism"
"1336","PA14_17190","path:pau01240","Biosynthesis of cofactors"
"1337","PA14_17210","path:pau00540","Lipopolysaccharide biosynthesis"
"1338","PA14_17210","path:pau01100","Metabolic pathways"
"1339","PA14_17210","path:pau01503","Cationic antimicrobial peptide (CAMP) resistance"
"1340","PA14_17220","path:pau00540","Lipopolysaccharide biosynthesis"
"1341","PA14_17220","path:pau01100","Metabolic pathways"
"1342","PA14_17230","path:pau03030","DNA replication"
"1343","PA14_17260","path:pau03030","DNA replication"
"1344","PA14_17260","path:pau03430","Mismatch repair"
"1345","PA14_17260","path:pau03440","Homologous recombination"
"1346","PA14_17270","path:pau00061","Fatty acid biosynthesis"
"1347","PA14_17270","path:pau00620","Pyruvate metabolism"
"1348","PA14_17270","path:pau00640","Propanoate metabolism"
"1349","PA14_17270","path:pau00720","Other carbon fixation pathways"
"1350","PA14_17270","path:pau01100","Metabolic pathways"
"1351","PA14_17270","path:pau01110","Biosynthesis of secondary metabolites"
"1352","PA14_17270","path:pau01120","Microbial metabolism in diverse environments"
"1353","PA14_17270","path:pau01200","Carbon metabolism"
"1354","PA14_17270","path:pau01212","Fatty acid metabolism"
"1355","PA14_17290","path:pau00240","Pyrimidine metabolism"
"1356","PA14_17290","path:pau01100","Metabolic pathways"
"1357","PA14_17290","path:pau01232","Nucleotide metabolism"
"1358","PA14_17290","path:pau01240","Biosynthesis of cofactors"
"1359","PA14_17310","path:pau00541","Biosynthesis of various nucleotide sugars"
"1360","PA14_17310","path:pau01100","Metabolic pathways"
"1361","PA14_17310","path:pau01250","Biosynthesis of nucleotide sugars"
"1362","PA14_17320","path:pau00010","Glycolysis / Gluconeogenesis"
"1363","PA14_17320","path:pau00680","Methane metabolism"
"1364","PA14_17320","path:pau01100","Metabolic pathways"
"1365","PA14_17320","path:pau01110","Biosynthesis of secondary metabolites"
"1366","PA14_17320","path:pau01120","Microbial metabolism in diverse environments"
"1367","PA14_17320","path:pau01200","Carbon metabolism"
"1368","PA14_17320","path:pau01230","Biosynthesis of amino acids"
"1369","PA14_17320","path:pau03018","RNA degradation"
"1370","PA14_17340","path:pau00900","Terpenoid backbone biosynthesis"
"1371","PA14_17340","path:pau01100","Metabolic pathways"
"1372","PA14_17340","path:pau01110","Biosynthesis of secondary metabolites"
"1373","PA14_17400","path:pau00010","Glycolysis / Gluconeogenesis"
"1374","PA14_17400","path:pau00071","Fatty acid degradation"
"1375","PA14_17400","path:pau00350","Tyrosine metabolism"
"1376","PA14_17400","path:pau00620","Pyruvate metabolism"
"1377","PA14_17400","path:pau00625","Chloroalkane and chloroalkene degradation"
"1378","PA14_17400","path:pau00626","Naphthalene degradation"
"1379","PA14_17400","path:pau00680","Methane metabolism"
"1380","PA14_17400","path:pau01100","Metabolic pathways"
"1381","PA14_17400","path:pau01110","Biosynthesis of secondary metabolites"
"1382","PA14_17400","path:pau01120","Microbial metabolism in diverse environments"
"1383","PA14_17400","path:pau01200","Carbon metabolism"
"1384","PA14_17400","path:pau01220","Degradation of aromatic compounds"
"1385","PA14_17410","path:pau00680","Methane metabolism"
"1386","PA14_17410","path:pau01100","Metabolic pathways"
"1387","PA14_17410","path:pau01120","Microbial metabolism in diverse environments"
"1388","PA14_17410","path:pau01200","Carbon metabolism"
"1389","PA14_17420","path:pau00900","Terpenoid backbone biosynthesis"
"1390","PA14_17420","path:pau01100","Metabolic pathways"
"1391","PA14_17420","path:pau01110","Biosynthesis of secondary metabolites"
"1392","PA14_17450","path:pau00230","Purine metabolism"
"1393","PA14_17450","path:pau00240","Pyrimidine metabolism"
"1394","PA14_17450","path:pau00760","Nicotinate and nicotinamide metabolism"
"1395","PA14_17450","path:pau01100","Metabolic pathways"
"1396","PA14_17450","path:pau01110","Biosynthesis of secondary metabolites"
"1397","PA14_17450","path:pau01232","Nucleotide metabolism"
"1398","PA14_17500","path:pau03430","Mismatch repair"
"1399","PA14_17520","path:pau00760","Nicotinate and nicotinamide metabolism"
"1400","PA14_17520","path:pau01100","Metabolic pathways"
"1401","PA14_17530","path:pau03440","Homologous recombination"
"1402","PA14_17610","path:pau02010","ABC transporters"
"1403","PA14_17620","path:pau02010","ABC transporters"
"1404","PA14_17630","path:pau02010","ABC transporters"
"1405","PA14_17640","path:pau02010","ABC transporters"
"1406","PA14_17675","path:pau00561","Glycerolipid metabolism"
"1407","PA14_17675","path:pau00564","Glycerophospholipid metabolism"
"1408","PA14_17675","path:pau01100","Metabolic pathways"
"1409","PA14_17675","path:pau01110","Biosynthesis of secondary metabolites"
"1410","PA14_17700","path:pau03010","Ribosome"
"1411","PA14_17710","path:pau03010","Ribosome"
"1412","PA14_17850","path:pau00071","Fatty acid degradation"
"1413","PA14_17850","path:pau00280","Valine, leucine and isoleucine degradation"
"1414","PA14_17850","path:pau00310","Lysine degradation"
"1415","PA14_17850","path:pau00360","Phenylalanine metabolism"
"1416","PA14_17850","path:pau00362","Benzoate degradation"
"1417","PA14_17850","path:pau00380","Tryptophan metabolism"
"1418","PA14_17850","path:pau00410","beta-Alanine metabolism"
"1419","PA14_17850","path:pau00627","Aminobenzoate degradation"
"1420","PA14_17850","path:pau00640","Propanoate metabolism"
"1421","PA14_17850","path:pau00650","Butanoate metabolism"
"1422","PA14_17850","path:pau00907","Pinene, camphor and geraniol degradation"
"1423","PA14_17850","path:pau00930","Caprolactam degradation"
"1424","PA14_17850","path:pau01100","Metabolic pathways"
"1425","PA14_17850","path:pau01110","Biosynthesis of secondary metabolites"
"1426","PA14_17850","path:pau01120","Microbial metabolism in diverse environments"
"1427","PA14_17850","path:pau01212","Fatty acid metabolism"
"1428","PA14_17860","path:pau00360","Phenylalanine metabolism"
"1429","PA14_17860","path:pau00362","Benzoate degradation"
"1430","PA14_17860","path:pau00650","Butanoate metabolism"
"1431","PA14_17860","path:pau01100","Metabolic pathways"
"1432","PA14_17860","path:pau01120","Microbial metabolism in diverse environments"
"1433","PA14_17860","path:pau01200","Carbon metabolism"
"1434","PA14_17930","path:pau00564","Glycerophospholipid metabolism"
"1435","PA14_17930","path:pau01110","Biosynthesis of secondary metabolites"
"1436","PA14_17960","path:pau00561","Glycerolipid metabolism"
"1437","PA14_17960","path:pau01100","Metabolic pathways"
"1438","PA14_18010","path:pau00561","Glycerolipid metabolism"
"1439","PA14_18010","path:pau01100","Metabolic pathways"
"1440","PA14_18080","path:pau01501","beta-Lactam resistance"
"1441","PA14_18120","path:pau00280","Valine, leucine and isoleucine degradation"
"1442","PA14_18120","path:pau00410","beta-Alanine metabolism"
"1443","PA14_18120","path:pau00562","Inositol phosphate metabolism"
"1444","PA14_18120","path:pau00640","Propanoate metabolism"
"1445","PA14_18120","path:pau01100","Metabolic pathways"
"1446","PA14_18120","path:pau01120","Microbial metabolism in diverse environments"
"1447","PA14_18120","path:pau01200","Carbon metabolism"
"1448","PA14_18140","path:pau00280","Valine, leucine and isoleucine degradation"
"1449","PA14_18140","path:pau01100","Metabolic pathways"
"1450","PA14_18150","path:pau00640","Propanoate metabolism"
"1451","PA14_18150","path:pau01100","Metabolic pathways"
"1452","PA14_18250","path:pau02060","Phosphotransferase system (PTS)"
"1453","PA14_18260","path:pau00051","Fructose and mannose metabolism"
"1454","PA14_18260","path:pau01100","Metabolic pathways"
"1455","PA14_18260","path:pau02060","Phosphotransferase system (PTS)"
"1456","PA14_18275","path:pau00051","Fructose and mannose metabolism"
"1457","PA14_18275","path:pau01100","Metabolic pathways"
"1458","PA14_18275","path:pau01120","Microbial metabolism in diverse environments"
"1459","PA14_18275","path:pau02060","Phosphotransferase system (PTS)"
"1460","PA14_18300","path:pau00040","Pentose and glucuronate interconversions"
"1461","PA14_18300","path:pau00053","Ascorbate and aldarate metabolism"
"1462","PA14_18300","path:pau00520","Amino sugar and nucleotide sugar metabolism"
"1463","PA14_18300","path:pau00541","Biosynthesis of various nucleotide sugars"
"1464","PA14_18300","path:pau01100","Metabolic pathways"
"1465","PA14_18300","path:pau01240","Biosynthesis of cofactors"
